ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,이리,1,NAVER,1,"이리언스, 업계 최초 3D 태양광 웨이퍼 셀 출시",http://www.zdnet.co.kr/ArticleView.asp?artice_id=20191204085056
ENTERPRISE,이리,1,NAVER,2,"한국폴리텍대학 익산캠퍼스, 이리중학교 자유학기제 진로직업체험 실시",http://www.jeollailbo.com/news/articleView.html?idxno=585760
ENTERPRISE,이리,1,DAUM,1,"박경림, 제6회 '이리이리바자회' 개최..농어촌아동 지원",http://v.media.daum.net/v/20191128160543897
ENTERPRISE,이리,1,DAUM,2,[사진] '2019 이리이리바자회',https://cp.news.search.daum.net/p/86987593
ENTERPRISE,이리,1,Google,1,"이리언스, 3D 태양광 웨이퍼 셀 출시",https://www.hankyung.com/economy/article/201912042540i
ENTERPRISE,이리,1,Google,2,"한국폴리텍대학 익산캠퍼스, 이리중학교 자유학기제 진로직업 ...",https://www.enewstoday.co.kr/news/articleView.html?idxno=1353995
