ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,아이스크림,1,NAVER,1,"아이스크림에듀, 학부모 앱 ‘홈런좋은부모’로 전면 리뉴얼",http://edu.donga.com/?p=article&ps=view&at_no=20191209095617791167
ENTERPRISE,아이스크림,1,NAVER,2,"[교육서비스 업종 14시 현재 주식시황] 상승률 상위 종목, 아이스크림에듀 17...",http://www.cctvnews.co.kr/news/articleView.html?idxno=151643
ENTERPRISE,아이스크림,1,DAUM,1,"하겐다즈, 신제품 '아이스크림&디저트 와플' 출시",http://v.media.daum.net/v/20191206100407541
ENTERPRISE,아이스크림,1,DAUM,2,"아이스크림에듀, 학부모 앱 전면 리뉴얼.. 편의성 높인 '홈런좋은...",http://v.media.daum.net/v/20191209093104317
ENTERPRISE,아이스크림,1,Google,1,"유명 아이스크림 회사 직원, 대리점주들에 '갑질'…“해고 정당”",http://www.abckr.net/news/articleView.html?idxno=44343
ENTERPRISE,아이스크림,1,Google,2,"하겐다즈, 카카오톡 선물하기 단독 신제품 '아이스크림 & 디저트 ...",http://www.fetv.co.kr/news/article.html?no=42186
