ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,아이스크림,1,NAVER,1,"특별한 디저트 모먼트! 하겐다즈, '아이스크림&디저트 와플' 출시",http://www.slist.kr/news/articleView.html?idxno=119081
ENTERPRISE,아이스크림,1,NAVER,2,"아이스크림에듀, 전국 초등생 대상 '설문조사' 결과 발표",http://www.m-i.kr/news/articleView.html?idxno=661807
ENTERPRISE,아이스크림,1,DAUM,1,"하겐다즈, 신제품 '아이스크림&디저트 와플' 출시",http://v.media.daum.net/v/20191206100407541
ENTERPRISE,아이스크림,1,DAUM,2,"초코파이, '배라' 아이스크림 속으로",http://v.media.daum.net/v/20191202085831854
ENTERPRISE,아이스크림,1,Google,1,"""초코파이 아이스크림 나왔다""…오리온, 배스킨라빈스와 협업",https://www.hankyung.com/news/article/2019120261355
ENTERPRISE,아이스크림,1,Google,2,"아이스크림에듀, 인공지능 학습 분석 시스템 특허 취득",http://www.edupress.kr/news/articleView.html?idxno=4552
