ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,과일,1,NAVER,1,"가심비 열풍... ""프리미엄 과일, 비싸도 잘나가""",http://www.dailysmart.co.kr/news/articleView.html?idxno=19324
ENTERPRISE,과일,1,NAVER,2,"가심비 열풍, 과일도 프리미엄 전성시대",http://www.edaily.co.kr/news/newspath.asp?newsid=01131606622716552
ENTERPRISE,과일,1,DAUM,1,샤인머스캣 열풍 이을 프리미엄 과일은?,http://v.media.daum.net/v/20191208165256946
ENTERPRISE,과일,1,DAUM,2,"가심비 열풍, 과일도 프리미엄 전성시대",http://v.media.daum.net/v/20191208103125181
ENTERPRISE,과일,1,Google,1,샤인머스캣 왕좌 넘보는 프리미엄 과일은?,https://news.joins.com/article/23651923
ENTERPRISE,과일,1,Google,2,"“못 생겨도 맛있다”...롯데마트, 'B급 과일' 대전",https://biz.chosun.com/site/data/html_dir/2019/12/03/2019120300922.html
