ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,미국,1,NAVER,1,우버 관련 성범죄 보니…지난해 미국서 3000여 건 확인,http://news.tvchosun.com/site/data/html_dir/2019/12/06/2019120690070.html
ENTERPRISE,미국,1,NAVER,2,"중국, 미국산 일부 농축산물 추가관세 면제",http://www.fnnews.com/news/201912061649248994
ENTERPRISE,미국,1,DAUM,1,'미국 깜놀' 화웨이 미국 부품 없이 완성품 만들어내,http://v.media.daum.net/v/20191202071106090
ENTERPRISE,미국,1,DAUM,2,"서울 온 中 왕이, 이틀째 미국 비판..""사드, 미국이 만든 문제""",http://v.media.daum.net/v/20191205163008902
ENTERPRISE,미국,1,Google,1,북한군 총참모장 미국 향해 “무력에는 무력 맞대응”,http://www.hani.co.kr/arti/politics/assembly/919670.html
ENTERPRISE,미국,1,Google,2,"북한, 미국에 '성탄절 선물' 준비하나…동창리는 지금",https://www.mk.co.kr/news/world/view/2019/12/1021196/
