ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,과일,1,NAVER,1,'2019 대한민국 과일산업대전' 내일(13일) 개막,http://www.newsfarm.co.kr/news/articleView.html?idxno=52479
ENTERPRISE,과일,1,NAVER,2,"이마트, '크리스마스 홈파티' 준비...5종 과일 '스페셜 에디션' 등 선봬",http://www.wikileaks-kr.org/news/articleView.html?idxno=72196
ENTERPRISE,과일,1,DAUM,1,"창녕단감, 대한민국 대표과일 선발대회 '최우수·장려상' 수상",http://v.media.daum.net/v/20191212200008465
ENTERPRISE,과일,1,DAUM,2,"[창녕소식]창녕 단감, 과일 산업대전 최우수상·장려상 수상 등",http://v.media.daum.net/v/20191212133752930
ENTERPRISE,과일,1,Google,1,샤인머스캣 왕좌 넘보는 프리미엄 과일은?,https://news.joins.com/article/23651923
ENTERPRISE,과일,1,Google,2,제철 딸기 인기… GS25 “과일 매출 전년比 48.8% 급등”,http://biz.newdaily.co.kr/site/data/html/2019/12/06/2019120600036.html
