ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,미국,1,NAVER,1,"美 해군기지 총격범, 트위터에 ""미국은 악의 나라""",https://news.sbs.co.kr/news/endPage.do?news_id=N1005554244&plink=ORI&cooper=NAVER
ENTERPRISE,미국,1,NAVER,2,"미국 유엔대사 “안보리, 北 13회 미사일 발사에 ‘매우 매우’ 우려”",http://www.hankookilbo.com/news/npath/201912071794047932?did=NA
ENTERPRISE,미국,1,DAUM,1,'미국 깜놀' 화웨이 미국 부품 없이 완성품 만들어내,http://v.media.daum.net/v/20191202071106090
ENTERPRISE,미국,1,DAUM,2,"서울 온 中 왕이, 이틀째 미국 비판..""사드, 미국이 만든 문제""",http://v.media.daum.net/v/20191205163008902
ENTERPRISE,미국,1,Google,1,북한군 총참모장 미국 향해 “무력에는 무력 맞대응”,http://www.hani.co.kr/arti/politics/assembly/919670.html
ENTERPRISE,미국,1,Google,2,"북한, 미국에 '성탄절 선물' 준비하나…동창리는 지금",https://www.mk.co.kr/news/world/view/2019/12/1021196/
