ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,고구마,1,NAVER,1,[위장관리법] 한 끼에 포만감 UP 고구마 효능은?…신선하게 보관하는 법,http://www.woodkorea.co.kr/news/articleView.html?idxno=41007
ENTERPRISE,고구마,1,NAVER,2,'케일' 케일을 샐러드로 섭취 시 고구마와 같이 먹으면 영양소와,http://www.fintechpost.co.kr/news/articleView.html?idxno=94375
ENTERPRISE,고구마,1,DAUM,1,고구마 시배지 부산에서 고구마 캐러멜 관광기념품 출시,http://v.media.daum.net/v/20191206104049938
ENTERPRISE,고구마,1,DAUM,2,[박용준의 한의학 이야기] 고구마,http://v.media.daum.net/v/20191203110527104
ENTERPRISE,고구마,1,Google,1,'수미네반찬' 고구마X차돌박이의 화려한 변신→박대탕까지 '감탄 ...,https://news.chosun.com/site/data/html_dir/2019/12/04/2019120403284.html
ENTERPRISE,고구마,1,Google,2,"부산이 한국서 처음 고구마 재배, 캐러멜 관광기념품 출시",http://www.knnews.co.kr/news/articleView.php?idxno=1313270
