ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,과자,1,NAVER,1,"이마트24, 계란과자에서 플라스틱제 이물질 혼입돼 판매",http://www.newsworker.co.kr/news/articleView.html?idxno=53500
ENTERPRISE,과자,1,NAVER,2,“배달하며 드세요”…추수감사절 ‘과자 선물’에 춤춘 택배 기사,http://www.donga.com/news/article/all/20191208/98708181/1
ENTERPRISE,과자,1,DAUM,1,"이하늬 과자집, 엘사·올라프가 사는 달콤한 과자집",http://v.media.daum.net/v/20191203145757955
ENTERPRISE,과자,1,DAUM,2,"한국유엔봉사단, '사랑의 과자 나눔' 행사",http://v.media.daum.net/v/20191209233022668
ENTERPRISE,과자,1,Google,1,"이하늬, 과자집 만들다?… '헉'",http://moneys.mt.co.kr/news/mwView.php?no=2019120314408078477
ENTERPRISE,과자,1,Google,2,[문화현장] 과자집에선 무슨일이?…오페라 '헨젤과 그레텔',https://cnbc.sbs.co.kr/article/10000964727
